CustomerID,CustomerName,Industry,Region,YearsInBusiness,AnnualRevenue,CreditScore,CreatedAt
4030,SME_4030,Retail,South,7,478220.0,685,2018-10-06 00:00:00
4031,SME_4031,Services,South,5,2358128.0,606,2016-05-08 00:00:00
4032,SME_4032,Wholesale,South,7,1986965.0,674,2017-08-30 00:00:00
4033,SME_4033,Manufacturing,North,8,50000.0,560,2019-04-02 00:00:00
4034,SME_4034,Retail,North,11,188282.0,576,2018-10-06 00:00:00
4035,SME_4035,Retail,East,4,158918.0,708,2019-02-07 00:00:00
4036,SME_4036,Services,East,6,505898.0,684,2016-04-16 00:00:00
4037,SME_4037,Tech,South,4,726249.0,552,2018-11-24 00:00:00
4038,SME_4038,Manufacturing,East,11,555934.0,523,2017-01-10 00:00:00
4039,SME_4039,Services,West,10,407667.0,769,2019-10-19 00:00:00
4040,SME_4040,Manufacturing,South,5,100062.0,666,2017-04-30 00:00:00
4041,SME_4041,Tech,East,4,1017896.0,617,2019-06-25 00:00:00
4042,SME_4042,Manufacturing,Central,4,162507.0,611,2018-04-25 00:00:00
4043,SME_4043,Services,West,8,62334.0,696,2019-08-31 00:00:00
4044,SME_4044,Wholesale,South,3,50000.0,662,2017-10-29 00:00:00
4045,SME_4045,Wholesale,East,7,202500.0,658,2016-03-09 00:00:00
4046,SME_4046,Services,North,4,758126.0,487,2018-04-05 00:00:00
4047,SME_4047,Retail,East,8,96669.0,778,2016-04-13 00:00:00
4048,SME_4048,Services,Central,4,513960.0,759,2019-04-02 00:00:00
4049,SME_4049,Retail,East,4,131773.0,668,2015-06-06 00:00:00
4050,SME_4050,Retail,Central,7,149992.0,738,2016-03-13 00:00:00
4051,SME_4051,Services,South,4,59359.0,811,2018-11-30 00:00:00
4052,SME_4052,Retail,Central,10,602191.0,621,2017-02-01 00:00:00
4053,SME_4053,Retail,East,8,152648.0,644,2015-10-17 00:00:00
4054,SME_4054,Construction,North,6,353674.0,653,2019-12-20 00:00:00
4055,SME_4055,Tech,East,7,252436.0,555,2017-04-13 00:00:00
4056,SME_4056,Construction,South,6,215351.0,563,2017-05-22 00:00:00
4057,SME_4057,Manufacturing,North,8,280928.0,689,2016-10-05 00:00:00
4058,SME_4058,Manufacturing,West,7,475003.0,671,2015-05-01 00:00:00
4059,SME_4059,Tech,South,8,694510.0,810,2016-03-17 00:00:00
4060,SME_4060,Retail,West,7,112728.0,676,2016-05-26 00:00:00
4061,SME_4061,Manufacturing,South,5,107616.0,813,2017-11-08 00:00:00
4062,SME_4062,Construction,North,5,2179058.0,506,2019-09-05 00:00:00
4063,SME_4063,Construction,Central,6,243336.0,594,2015-09-13 00:00:00
4064,SME_4064,Construction,South,12,449938.0,661,2019-11-14 00:00:00
4065,SME_4065,Retail,East,9,112183.0,741,2017-05-15 00:00:00
4066,SME_4066,Manufacturing,East,8,91156.0,626,2017-11-30 00:00:00
4067,SME_4067,Tech,East,5,130534.0,715,2015-03-05 00:00:00
4068,SME_4068,Retail,Central,6,181354.0,757,2019-04-02 00:00:00
4069,SME_4069,Wholesale,East,4,317144.0,760,2019-05-02 00:00:00
4070,SME_4070,Wholesale,South,11,2367894.0,814,2018-10-06 00:00:00
4071,SME_4071,Construction,West,6,436151.0,531,2015-09-23 00:00:00
4072,SME_4072,Retail,North,5,104339.0,617,2017-01-08 00:00:00
4073,SME_4073,Retail,East,9,200594.0,822,2019-10-10 00:00:00
4074,SME_4074,Construction,Central,5,117310.0,588,2017-02-09 00:00:00
4075,SME_4075,Healthcare,East,8,50000.0,601,2016-09-28 00:00:00
4076,SME_4076,Tech,West,7,257159.0,648,2015-06-06 00:00:00
4077,SME_4077,Manufacturing,East,8,77219.0,781,2015-05-26 00:00:00
4078,SME_4078,Manufacturing,West,4,547642.0,573,2017-02-28 00:00:00
4079,SME_4079,Tech,Central,8,201300.0,547,2017-09-13 00:00:00
4080,SME_4080,Wholesale,South,9,323806.0,599,2019-02-14 00:00:00
4081,SME_4081,Healthcare,North,7,165760.0,756,2019-07-14 00:00:00
4082,SME_4082,Retail,South,5,562215.0,679,2016-12-30 00:00:00
4083,SME_4083,Construction,West,6,1210697.0,454,2019-03-20 00:00:00
4084,SME_4084,Wholesale,North,7,96850.0,659,2017-09-19 00:00:00
4085,SME_4085,Wholesale,North,9,284309.0,632,2019-11-11 00:00:00
4086,SME_4086,Services,South,1,915928.0,705,2019-08-23 00:00:00
4087,SME_4087,Manufacturing,Central,13,1969279.0,655,2018-07-25 00:00:00
4088,SME_4088,Construction,East,8,608502.0,668,2015-12-12 00:00:00
4089,SME_4089,Retail,South,7,305226.0,646,2019-08-15 00:00:00
4090,SME_4090,Services,North,7,423513.0,574,2015-08-02 00:00:00
4091,SME_4091,Tech,South,10,118760.0,672,2019-02-02 00:00:00
4092,SME_4092,Services,North,7,89405.0,599,2017-06-21 00:00:00
4093,SME_4093,Agriculture,North,11,236802.0,657,2018-01-20 00:00:00
4094,SME_4094,Retail,Central,12,281208.0,801,2019-05-10 00:00:00
4095,SME_4095,Wholesale,Central,3,212873.0,597,2018-12-18 00:00:00
4096,SME_4096,Tech,North,11,329309.0,640,2015-04-17 00:00:00
4097,SME_4097,Manufacturing,North,6,245722.0,639,2016-11-06 00:00:00
4098,SME_4098,Manufacturing,South,5,981941.0,586,2019-11-07 00:00:00
4099,SME_4099,Services,South,8,515141.0,722,2016-10-11 00:00:00
4100,SME_4100,Manufacturing,North,8,52130.0,676,2019-01-10 00:00:00
4101,SME_4101,Wholesale,South,8,168356.0,732,2018-08-22 00:00:00
4102,SME_4102,Healthcare,North,4,222178.0,472,2019-10-11 00:00:00
4103,SME_4103,Services,West,9,1279329.0,728,2019-09-30 00:00:00
4104,SME_4104,Retail,West,6,165987.0,659,2017-04-14 00:00:00
4105,SME_4105,Services,East,8,586334.0,684,2016-02-20 00:00:00
4106,SME_4106,Wholesale,South,14,59084.0,636,2016-07-03 00:00:00
4107,SME_4107,Manufacturing,Central,5,175142.0,590,2016-06-21 00:00:00
4108,SME_4108,Construction,Central,10,554529.0,679,2018-02-23 00:00:00
4109,SME_4109,Construction,North,6,583701.0,603,2016-10-31 00:00:00
4110,SME_4110,Construction,North,5,1264224.0,649,2019-05-04 00:00:00
4111,SME_4111,Retail,East,7,499622.0,665,2016-07-04 00:00:00
4112,SME_4112,Wholesale,North,10,641550.0,645,2019-12-12 00:00:00
4113,SME_4113,Manufacturing,South,8,194576.0,608,2018-04-24 00:00:00
4114,SME_4114,Retail,East,8,336854.0,725,2016-10-11 00:00:00
4115,SME_4115,Healthcare,East,7,481965.0,574,2017-12-05 00:00:00
4116,SME_4116,Wholesale,South,9,769436.0,556,2016-10-22 00:00:00
4117,SME_4117,Manufacturing,East,7,181403.0,517,2017-07-29 00:00:00
4118,SME_4118,Retail,Central,6,282816.0,473,2017-08-17 00:00:00
4119,SME_4119,Retail,North,7,369435.0,635,2018-10-28 00:00:00
4120,SME_4120,Retail,East,6,679215.0,620,2017-03-26 00:00:00
4121,SME_4121,Retail,North,8,409773.0,450,2019-09-28 00:00:00
4122,SME_4122,Manufacturing,North,10,94607.0,653,2015-06-29 00:00:00
4123,SME_4123,Services,East,8,485851.0,710,2016-08-08 00:00:00
4124,SME_4124,Wholesale,North,6,1762372.0,602,2018-09-25 00:00:00
4125,SME_4125,Construction,North,5,73737.0,642,2017-12-24 00:00:00
4126,SME_4126,Wholesale,North,6,1910105.0,685,2015-08-15 00:00:00
4127,SME_4127,Manufacturing,East,6,180764.0,601,2019-01-25 00:00:00
4128,SME_4128,Tech,West,10,123953.0,640,2018-04-26 00:00:00
4129,SME_4129,Agriculture,North,10,163663.0,686,2017-12-01 00:00:00
4130,SME_4130,Agriculture,East,9,249053.0,643,2019-05-18 00:00:00
4131,SME_4131,Agriculture,North,6,262408.0,667,2019-03-03 00:00:00
4132,SME_4132,Healthcare,East,5,297651.0,660,2016-07-30 00:00:00
4133,SME_4133,Construction,South,7,50000.0,691,2017-09-21 00:00:00
4134,SME_4134,Retail,East,12,466863.0,526,2019-04-18 00:00:00
4135,SME_4135,Construction,Central,6,1227294.0,663,2015-04-29 00:00:00
4136,SME_4136,Wholesale,Central,5,54060.0,688,2016-08-22 00:00:00
4137,SME_4137,Wholesale,North,5,332642.0,675,2016-12-10 00:00:00
4138,SME_4138,Services,West,6,88266.0,762,2016-05-12 00:00:00
4139,SME_4139,Manufacturing,North,6,83031.0,571,2017-07-16 00:00:00
4140,SME_4140,Services,Central,4,671784.0,633,2018-12-24 00:00:00
4141,SME_4141,Healthcare,South,8,1959446.0,791,2017-05-25 00:00:00
4142,SME_4142,Construction,South,9,259862.0,719,2015-03-19 00:00:00
4143,SME_4143,Services,North,3,606928.0,585,2019-04-08 00:00:00
4144,SME_4144,Retail,North,10,50000.0,622,2016-01-10 00:00:00
4145,SME_4145,Services,West,5,96300.0,591,2017-02-26 00:00:00
4146,SME_4146,Healthcare,Central,8,71455.0,566,2015-02-07 00:00:00
4147,SME_4147,Wholesale,East,8,838464.0,557,2017-03-13 00:00:00
4148,SME_4148,Agriculture,West,11,918804.0,636,2016-11-14 00:00:00
4149,SME_4149,Services,West,5,742415.0,580,2016-06-11 00:00:00
4150,SME_4150,Construction,South,10,417214.0,732,2019-09-07 00:00:00
4151,SME_4151,Retail,North,11,70180.0,646,2018-05-22 00:00:00
4152,SME_4152,Wholesale,North,9,100004.0,633,2019-07-29 00:00:00
4153,SME_4153,Services,South,7,3237624.0,692,2017-05-01 00:00:00
4154,SME_4154,Services,North,9,71913.0,647,2017-07-30 00:00:00
4155,SME_4155,Construction,North,8,76299.0,694,2019-09-28 00:00:00
4156,SME_4156,Healthcare,North,6,230332.0,638,2017-04-15 00:00:00
4157,SME_4157,Manufacturing,North,7,853904.0,586,2015-02-26 00:00:00
4158,SME_4158,Agriculture,Central,9,1344498.0,583,2018-03-23 00:00:00
4159,SME_4159,Retail,North,10,420478.0,465,2015-12-28 00:00:00
4160,SME_4160,Services,East,8,359824.0,690,2019-10-06 00:00:00
4161,SME_4161,Manufacturing,East,12,261379.0,522,2015-05-07 00:00:00
4162,SME_4162,Retail,East,10,193745.0,600,2019-06-27 00:00:00
4163,SME_4163,Services,North,4,407521.0,682,2015-09-22 00:00:00
4164,SME_4164,Manufacturing,South,7,199703.0,525,2016-04-15 00:00:00
4165,SME_4165,Services,North,6,2071283.0,672,2015-10-05 00:00:00
4166,SME_4166,Healthcare,South,10,67166.0,584,2016-08-31 00:00:00
4167,SME_4167,Manufacturing,North,11,73335.0,691,2015-07-14 00:00:00
4168,SME_4168,Wholesale,East,4,229853.0,664,2016-11-14 00:00:00
4169,SME_4169,Services,East,7,78210.0,578,2016-07-20 00:00:00
4170,SME_4170,Construction,East,8,986709.0,757,2018-09-16 00:00:00
4171,SME_4171,Retail,South,8,407393.0,788,2018-01-20 00:00:00
4172,SME_4172,Manufacturing,South,7,701908.0,588,2018-06-01 00:00:00
4173,SME_4173,Manufacturing,West,7,127801.0,654,2017-06-14 00:00:00
4174,SME_4174,Manufacturing,North,4,52287.0,678,2019-04-06 00:00:00
4175,SME_4175,Retail,West,7,385953.0,768,2016-10-07 00:00:00
4176,SME_4176,Wholesale,West,6,431350.0,515,2017-01-04 00:00:00
4177,SME_4177,Healthcare,South,5,1008643.0,706,2015-06-26 00:00:00
4178,SME_4178,Agriculture,South,8,282463.0,585,2019-12-29 00:00:00
4179,SME_4179,Wholesale,South,5,415377.0,619,2017-04-05 00:00:00
4180,SME_4180,Manufacturing,North,4,768215.0,666,2019-07-30 00:00:00
4181,SME_4181,Retail,North,5,236366.0,695,2019-04-06 00:00:00
4182,SME_4182,Retail,North,5,234467.0,723,2016-04-18 00:00:00
4183,SME_4183,Retail,North,7,79656.0,569,2017-07-03 00:00:00
4184,SME_4184,Services,East,2,357401.0,686,2017-12-09 00:00:00
4185,SME_4185,Services,West,9,103974.0,713,2019-03-23 00:00:00
4186,SME_4186,Retail,North,3,786371.0,577,2015-06-27 00:00:00
4187,SME_4187,Retail,Central,9,433808.0,593,2019-02-20 00:00:00
4188,SME_4188,Agriculture,Central,9,74598.0,632,2015-07-24 00:00:00
4189,SME_4189,Agriculture,Central,12,131996.0,578,2017-03-30 00:00:00
4190,SME_4190,Retail,West,10,303540.0,627,2019-04-23 00:00:00
4191,SME_4191,Healthcare,South,9,73779.0,649,2016-03-02 00:00:00
4192,SME_4192,Tech,North,5,477247.0,679,2015-03-26 00:00:00
4193,SME_4193,Retail,East,3,188416.0,734,2015-03-29 00:00:00
4194,SME_4194,Retail,East,3,146602.0,587,2015-12-11 00:00:00
4195,SME_4195,Services,West,8,2104154.0,619,2017-09-14 00:00:00
4196,SME_4196,Tech,Central,6,168560.0,699,2019-06-18 00:00:00
4197,SME_4197,Healthcare,East,3,1104995.0,826,2018-07-17 00:00:00
4198,SME_4198,Manufacturing,South,8,1006466.0,648,2019-01-09 00:00:00
4199,SME_4199,Services,North,5,1063418.0,678,2016-03-26 00:00:00
4200,SME_4200,Construction,North,6,115306.0,668,2016-11-29 00:00:00
4201,SME_4201,Services,East,8,199168.0,632,2017-08-14 00:00:00
4202,SME_4202,Retail,East,12,748994.0,606,2016-11-01 00:00:00
4203,SME_4203,Agriculture,West,8,223394.0,709,2018-10-04 00:00:00
4204,SME_4204,Wholesale,East,4,158579.0,837,2019-11-06 00:00:00
4205,SME_4205,Agriculture,Central,9,902187.0,727,2018-11-04 00:00:00
4206,SME_4206,Agriculture,East,10,224427.0,654,2019-09-12 00:00:00
4207,SME_4207,Wholesale,West,6,783197.0,627,2019-11-21 00:00:00
4208,SME_4208,Services,North,8,382391.0,678,2016-08-09 00:00:00
4209,SME_4209,Construction,West,14,199670.0,657,2018-01-29 00:00:00
4210,SME_4210,Manufacturing,East,9,50000.0,634,2018-10-30 00:00:00
4211,SME_4211,Wholesale,North,10,204461.0,580,2018-02-03 00:00:00
4212,SME_4212,Manufacturing,North,9,573452.0,687,2017-12-28 00:00:00
4213,SME_4213,Wholesale,Central,6,125392.0,790,2016-11-03 00:00:00
4214,SME_4214,Retail,North,5,64673.0,676,2017-08-25 00:00:00
4215,SME_4215,Manufacturing,South,7,342552.0,567,2016-09-13 00:00:00
4216,SME_4216,Manufacturing,South,10,134140.0,602,2016-02-17 00:00:00
4217,SME_4217,Manufacturing,East,5,64871.0,827,2016-11-24 00:00:00
4218,SME_4218,Wholesale,West,3,1074723.0,583,2016-12-29 00:00:00
4219,SME_4219,Wholesale,South,1,313661.0,746,2015-09-21 00:00:00
4220,SME_4220,Services,South,9,524029.0,583,2017-06-10 00:00:00
4221,SME_4221,Manufacturing,Central,4,118035.0,602,2018-03-08 00:00:00
4222,SME_4222,Manufacturing,West,9,221874.0,749,2015-07-09 00:00:00
4223,SME_4223,Manufacturing,West,9,572990.0,685,2017-08-27 00:00:00
4224,SME_4224,Manufacturing,South,7,184611.0,651,2015-06-10 00:00:00
4225,SME_4225,Healthcare,North,6,50000.0,601,2019-04-12 00:00:00
4226,SME_4226,Retail,South,11,188936.0,752,2017-01-15 00:00:00
4227,SME_4227,Retail,West,7,246710.0,599,2016-03-19 00:00:00
4228,SME_4228,Manufacturing,North,14,532633.0,563,2016-11-19 00:00:00
4229,SME_4229,Retail,South,5,275831.0,692,2018-04-04 00:00:00
4230,SME_4230,Services,North,7,163987.0,598,2017-05-21 00:00:00
4231,SME_4231,Construction,South,9,135398.0,629,2018-01-05 00:00:00
4232,SME_4232,Retail,West,11,780965.0,770,2017-12-23 00:00:00
4233,SME_4233,Manufacturing,North,8,818583.0,514,2018-06-23 00:00:00
4234,SME_4234,Services,East,5,63281.0,639,2019-08-28 00:00:00
4235,SME_4235,Retail,Central,5,460932.0,690,2018-04-06 00:00:00
4236,SME_4236,Retail,North,3,66933.0,646,2015-10-28 00:00:00
4237,SME_4237,Tech,East,4,692166.0,541,2017-04-12 00:00:00
4238,SME_4238,Construction,Central,7,387583.0,589,2015-12-14 00:00:00
4239,SME_4239,Construction,Central,10,790830.0,717,2015-09-07 00:00:00
4240,SME_4240,Services,North,5,468894.0,692,2018-09-20 00:00:00
4241,SME_4241,Services,North,5,50800.0,584,2015-10-11 00:00:00
4242,SME_4242,Construction,North,6,351007.0,808,2018-11-26 00:00:00
4243,SME_4243,Wholesale,West,5,908442.0,667,2017-08-11 00:00:00
4244,SME_4244,Wholesale,West,5,1084532.0,740,2017-02-12 00:00:00
4245,SME_4245,Manufacturing,East,4,71011.0,610,2019-05-13 00:00:00
4246,SME_4246,Services,South,7,147662.0,798,2019-07-01 00:00:00
4247,SME_4247,Services,North,4,895402.0,579,2016-01-29 00:00:00
4248,SME_4248,Healthcare,East,10,296176.0,742,2018-12-31 00:00:00
4249,SME_4249,Construction,South,5,605165.0,492,2018-01-10 00:00:00
4250,SME_4250,Services,West,7,316085.0,759,2017-06-24 00:00:00
4251,SME_4251,Manufacturing,South,13,80728.0,674,2016-03-10 00:00:00
4252,SME_4252,Construction,South,6,430756.0,634,2019-01-04 00:00:00
4253,SME_4253,Manufacturing,South,2,1145421.0,627,2019-05-28 00:00:00
4254,SME_4254,Retail,North,6,179694.0,655,2018-08-25 00:00:00
4255,SME_4255,Manufacturing,South,7,288206.0,500,2016-05-18 00:00:00
4256,SME_4256,Wholesale,North,3,50000.0,613,2015-05-10 00:00:00
4257,SME_4257,Retail,South,7,148016.0,729,2017-05-24 00:00:00
4258,SME_4258,Services,North,8,296622.0,749,2016-05-04 00:00:00
4259,SME_4259,Healthcare,North,5,208491.0,566,2016-09-16 00:00:00
4260,SME_4260,Retail,West,9,161136.0,758,2016-08-25 00:00:00
4261,SME_4261,Services,South,8,91419.0,534,2016-01-21 00:00:00
4262,SME_4262,Services,East,3,56525.0,696,2019-12-02 00:00:00
4263,SME_4263,Manufacturing,West,5,2030724.0,673,2019-04-11 00:00:00
4264,SME_4264,Agriculture,East,5,607938.0,609,2015-05-31 00:00:00
4265,SME_4265,Manufacturing,Central,2,433058.0,777,2019-03-11 00:00:00
4266,SME_4266,Services,North,10,157730.0,626,2015-02-15 00:00:00
4267,SME_4267,Construction,West,7,121323.0,772,2019-02-28 00:00:00
4268,SME_4268,Construction,Central,4,267401.0,665,2015-12-22 00:00:00
4269,SME_4269,Wholesale,West,5,68647.0,617,2017-05-05 00:00:00
4270,SME_4270,Retail,North,5,319197.0,734,2016-08-04 00:00:00
4271,SME_4271,Manufacturing,South,8,198258.0,566,2017-11-21 00:00:00
4272,SME_4272,Wholesale,North,7,541735.0,701,2017-03-25 00:00:00
4273,SME_4273,Services,East,6,56382.0,730,2015-03-06 00:00:00
4274,SME_4274,Agriculture,West,9,331815.0,574,2018-10-02 00:00:00
4275,SME_4275,Agriculture,South,7,229276.0,679,2017-05-28 00:00:00
4276,SME_4276,Agriculture,East,6,405329.0,712,2016-01-19 00:00:00
4277,SME_4277,Services,East,12,121088.0,727,2017-12-22 00:00:00
4278,SME_4278,Retail,South,9,112323.0,679,2015-12-01 00:00:00
4279,SME_4279,Agriculture,West,7,63063.0,721,2017-09-18 00:00:00
4280,SME_4280,Services,West,6,50000.0,717,2017-02-23 00:00:00
4281,SME_4281,Retail,North,4,1153772.0,632,2017-09-02 00:00:00
4282,SME_4282,Agriculture,East,6,1979273.0,609,2017-11-13 00:00:00
4283,SME_4283,Healthcare,North,2,348160.0,660,2015-03-17 00:00:00
4284,SME_4284,Services,East,12,757652.0,653,2018-03-09 00:00:00
4285,SME_4285,Manufacturing,Central,5,110676.0,652,2016-06-30 00:00:00
4286,SME_4286,Services,West,11,190960.0,738,2016-09-11 00:00:00
4287,SME_4287,Agriculture,South,6,252986.0,624,2018-11-12 00:00:00
4288,SME_4288,Healthcare,South,6,166745.0,584,2015-11-28 00:00:00
4289,SME_4289,Retail,North,11,570983.0,755,2016-09-09 00:00:00
4290,SME_4290,Manufacturing,East,6,407494.0,707,2015-05-05 00:00:00
4291,SME_4291,Healthcare,North,3,496508.0,626,2019-10-29 00:00:00
4292,SME_4292,Services,East,9,1516831.0,538,2016-02-19 00:00:00
4293,SME_4293,Construction,North,4,91563.0,746,2019-05-19 00:00:00
4294,SME_4294,Tech,South,6,84189.0,595,2018-01-04 00:00:00
4295,SME_4295,Manufacturing,North,4,227872.0,564,2017-02-23 00:00:00
4296,SME_4296,Construction,Central,7,312120.0,785,2017-11-26 00:00:00
4297,SME_4297,Manufacturing,West,6,775636.0,729,2017-11-01 00:00:00
4298,SME_4298,Services,South,8,331796.0,649,2017-12-25 00:00:00
4299,SME_4299,Agriculture,North,7,112858.0,668,2016-09-10 00:00:00
4300,SME_4300,Services,East,9,50000.0,679,2019-06-04 00:00:00
4301,SME_4301,Tech,North,11,195169.0,628,2018-11-24 00:00:00
4302,SME_4302,Construction,East,9,521535.0,717,2019-11-20 00:00:00
4303,SME_4303,Retail,West,10,108314.0,768,2019-03-03 00:00:00
4304,SME_4304,Retail,East,8,413013.0,728,2016-10-23 00:00:00
4305,SME_4305,Retail,East,5,945197.0,640,2016-08-03 00:00:00
4306,SME_4306,Services,East,9,50000.0,661,2017-05-01 00:00:00
4307,SME_4307,Manufacturing,Central,6,1032345.0,585,2015-04-20 00:00:00
4308,SME_4308,Services,Central,3,1263383.0,700,2016-12-18 00:00:00
4309,SME_4309,Services,East,2,70182.0,505,2015-03-02 00:00:00
4310,SME_4310,Wholesale,South,10,1066685.0,657,2015-11-10 00:00:00
4311,SME_4311,Construction,South,7,273344.0,577,2016-07-26 00:00:00
4312,SME_4312,Wholesale,North,5,382043.0,590,2018-03-20 00:00:00
4313,SME_4313,Manufacturing,East,10,50000.0,651,2019-11-13 00:00:00
4314,SME_4314,Retail,East,7,163639.0,609,2015-10-23 00:00:00
4315,SME_4315,Wholesale,North,9,201306.0,620,2015-06-30 00:00:00
4316,SME_4316,Services,North,9,734759.0,505,2019-08-15 00:00:00
4317,SME_4317,Manufacturing,South,6,181912.0,633,2017-06-25 00:00:00
4318,SME_4318,Agriculture,West,5,124098.0,868,2018-01-22 00:00:00
4319,SME_4319,Wholesale,East,5,86284.0,712,2015-02-07 00:00:00
4320,SME_4320,Construction,East,10,256380.0,664,2016-08-18 00:00:00
4321,SME_4321,Manufacturing,South,5,281084.0,634,2017-07-10 00:00:00
4322,SME_4322,Wholesale,East,7,588480.0,527,2016-04-18 00:00:00
4323,SME_4323,Construction,South,8,101190.0,669,2019-01-10 00:00:00
4324,SME_4324,Agriculture,East,4,124043.0,699,2018-01-12 00:00:00
4325,SME_4325,Wholesale,North,6,1000681.0,746,2019-10-10 00:00:00
4326,SME_4326,Agriculture,South,3,725914.0,544,2018-06-26 00:00:00
4327,SME_4327,Services,South,3,728192.0,735,2015-10-08 00:00:00
4328,SME_4328,Manufacturing,South,8,50000.0,719,2017-08-11 00:00:00
4329,SME_4329,Wholesale,Central,13,101708.0,461,2015-10-09 00:00:00
4330,SME_4330,Construction,North,8,336637.0,535,2019-04-21 00:00:00
4331,SME_4331,Wholesale,South,12,297171.0,540,2016-08-26 00:00:00
4332,SME_4332,Manufacturing,East,3,140675.0,739,2017-03-09 00:00:00
4333,SME_4333,Retail,West,7,539512.0,645,2019-05-09 00:00:00
4334,SME_4334,Healthcare,South,3,297597.0,645,2016-04-27 00:00:00
4335,SME_4335,Wholesale,West,4,415168.0,764,2017-04-19 00:00:00
4336,SME_4336,Healthcare,West,7,194289.0,608,2018-12-03 00:00:00
4337,SME_4337,Wholesale,South,6,124616.0,665,2015-05-01 00:00:00
4338,SME_4338,Construction,South,9,515006.0,547,2016-05-21 00:00:00
4339,SME_4339,Construction,South,6,398330.0,706,2015-07-21 00:00:00
4340,SME_4340,Healthcare,West,4,87051.0,664,2018-09-21 00:00:00
4341,SME_4341,Construction,North,5,294092.0,687,2015-09-25 00:00:00
4342,SME_4342,Construction,South,5,186667.0,712,2019-10-16 00:00:00
4343,SME_4343,Manufacturing,East,13,122399.0,668,2016-11-25 00:00:00
4344,SME_4344,Services,East,4,246015.0,609,2017-08-23 00:00:00
4345,SME_4345,Wholesale,South,4,163862.0,772,2016-02-11 00:00:00
4346,SME_4346,Retail,East,9,217030.0,763,2019-03-20 00:00:00
4347,SME_4347,Retail,North,13,1213147.0,668,2016-03-12 00:00:00
4348,SME_4348,Retail,South,3,433873.0,628,2017-05-26 00:00:00
4349,SME_4349,Retail,East,5,736109.0,771,2019-10-29 00:00:00
4350,SME_4350,Retail,Central,6,151338.0,688,2017-05-12 00:00:00
4351,SME_4351,Services,South,12,145070.0,702,2017-07-08 00:00:00
4352,SME_4352,Healthcare,West,5,456310.0,712,2019-04-25 00:00:00
4353,SME_4353,Services,East,7,50000.0,642,2019-06-17 00:00:00
4354,SME_4354,Retail,North,7,103440.0,546,2018-07-10 00:00:00
4355,SME_4355,Manufacturing,West,7,451271.0,519,2015-02-11 00:00:00
4356,SME_4356,Wholesale,North,8,364851.0,584,2018-08-13 00:00:00
4357,SME_4357,Services,Central,6,167322.0,720,2018-09-24 00:00:00
4358,SME_4358,Agriculture,West,3,308277.0,703,2016-10-10 00:00:00
4359,SME_4359,Construction,South,10,149756.0,699,2018-03-09 00:00:00
4360,SME_4360,Agriculture,South,9,875579.0,586,2016-05-08 00:00:00
4361,SME_4361,Retail,South,6,770143.0,764,2016-08-18 00:00:00
4362,SME_4362,Wholesale,South,7,83527.0,852,2016-10-15 00:00:00
4363,SME_4363,Retail,South,7,87505.0,538,2019-05-06 00:00:00
4364,SME_4364,Healthcare,South,8,1682114.0,624,2019-08-23 00:00:00
4365,SME_4365,Construction,East,7,198098.0,576,2018-08-10 00:00:00
4366,SME_4366,Retail,North,8,713308.0,609,2015-12-08 00:00:00
4367,SME_4367,Retail,West,7,130073.0,588,2018-07-04 00:00:00
4368,SME_4368,Retail,West,8,161287.0,485,2016-04-11 00:00:00
4369,SME_4369,Wholesale,South,9,190376.0,786,2015-09-18 00:00:00
4370,SME_4370,Retail,West,9,436595.0,668,2017-07-20 00:00:00
4371,SME_4371,Construction,North,9,336753.0,656,2019-07-06 00:00:00
4372,SME_4372,Retail,North,7,57963.0,682,2016-11-05 00:00:00
4373,SME_4373,Wholesale,East,6,122898.0,400,2018-03-18 00:00:00
4374,SME_4374,Agriculture,South,6,142438.0,612,2018-09-30 00:00:00
4375,SME_4375,Wholesale,East,7,251745.0,640,2019-03-28 00:00:00
4376,SME_4376,Wholesale,West,7,439103.0,746,2015-03-18 00:00:00
4377,SME_4377,Retail,Central,6,243919.0,658,2017-07-09 00:00:00
4378,SME_4378,Manufacturing,East,10,63959.0,784,2019-06-26 00:00:00
4379,SME_4379,Wholesale,West,7,376848.0,774,2016-06-19 00:00:00
4380,SME_4380,Services,North,9,177663.0,565,2015-05-16 00:00:00
4381,SME_4381,Services,North,7,929278.0,627,2016-11-09 00:00:00
4382,SME_4382,Manufacturing,West,5,223272.0,682,2018-07-29 00:00:00
4383,SME_4383,Retail,South,3,155849.0,580,2019-11-18 00:00:00
4384,SME_4384,Manufacturing,South,4,154162.0,599,2017-10-25 00:00:00
4385,SME_4385,Healthcare,South,6,500726.0,642,2019-08-26 00:00:00
4386,SME_4386,Retail,East,6,81846.0,638,2019-09-03 00:00:00
4387,SME_4387,Construction,North,13,108927.0,584,2019-01-27 00:00:00
4388,SME_4388,Manufacturing,East,7,197998.0,616,2017-03-23 00:00:00
4389,SME_4389,Wholesale,North,7,483118.0,677,2018-08-25 00:00:00
4390,SME_4390,Retail,North,11,274635.0,644,2019-08-05 00:00:00
4391,SME_4391,Healthcare,South,6,264580.0,569,2019-04-03 00:00:00
4392,SME_4392,Healthcare,North,5,477069.0,779,2017-10-26 00:00:00
4393,SME_4393,Retail,West,6,100981.0,888,2019-05-30 00:00:00
4394,SME_4394,Healthcare,North,4,528515.0,729,2019-03-14 00:00:00
